"","NSC","PANEL","CELL","NLOGGI50","INDN","TOTN","DRUGNAME"
"4552",618487,"Small Cell Lung","DMS 273",8,2,3,"Staurosporine"
"4553",618487,"Colon","HT29",8,3,3,"Staurosporine"
"4554",618487,"Colon","HCC-2998",8,2,3,"Staurosporine"
"4555",618487,"Colon","HCT-116",8,3,3,"Staurosporine"
"4556",618487,"Colon","SW-620",8,3,3,"Staurosporine"
"4557",618487,"Colon","COLO 205",8,2,3,"Staurosporine"
"4558",618487,"Colon","DLD-1",8,3,3,"Staurosporine"
"4559",618487,"Colon","HCT-15",8,3,3,"Staurosporine"
"4560",618487,"Colon","KM12",8,3,3,"Staurosporine"
"4561",618487,"Colon","KM20L2",8,2,3,"Staurosporine"
"4562",618487,"Breast","MCF7",8,2,3,"Staurosporine"
"4563",618487,"Ovarian","NCI/ADR-RES",8,2,3,"Staurosporine"
"4564",618487,"Ovarian","OVCAR-3",8,2,3,"Staurosporine"
"4565",618487,"Ovarian","OVCAR-4",8,2,3,"Staurosporine"
"4566",618487,"Ovarian","OVCAR-5",8,1,3,"Staurosporine"
"4567",618487,"Ovarian","OVCAR-8",8,3,3,"Staurosporine"
"4568",618487,"Ovarian","IGROV1",8,3,3,"Staurosporine"
"4569",618487,"Ovarian","SK-OV-3",8,2,3,"Staurosporine"
"4570",618487,"Leukemia","P388",8,2,3,"Staurosporine"
"4571",618487,"Leukemia","P388/ADR",8,2,3,"Staurosporine"
"4572",618487,"Leukemia","CCRF-CEM",8,3,3,"Staurosporine"
"4573",618487,"Leukemia","K-562",8,3,3,"Staurosporine"
"4574",618487,"Leukemia","MOLT-4",8,3,3,"Staurosporine"
"4575",618487,"Leukemia","HL-60(TB)",8,2,3,"Staurosporine"
"4576",618487,"Leukemia","RPMI-8226",8,3,3,"Staurosporine"
"4577",618487,"Renal","UO-31",8,2,3,"Staurosporine"
"4578",618487,"Renal","SN12C",8,3,3,"Staurosporine"
"4579",618487,"Renal","SN12K1",8,2,3,"Staurosporine"
"4580",618487,"Renal","A498",8,2,3,"Staurosporine"
"4581",618487,"Renal","CAKI-1",8,2,3,"Staurosporine"
"4582",618487,"Renal","RXF 393",8,3,3,"Staurosporine"
"4583",618487,"Renal","786-0",8,1,3,"Staurosporine"
"4584",618487,"Renal","ACHN",8,1,3,"Staurosporine"
"4585",618487,"Renal","TK-10",8,1,3,"Staurosporine"
"4586",618487,"Melanoma","LOX IMVI",8,3,3,"Staurosporine"
"4587",618487,"Melanoma","MALME-3M",8,1,3,"Staurosporine"
"4588",618487,"Melanoma","SK-MEL-2",8,2,3,"Staurosporine"
"4589",618487,"Melanoma","SK-MEL-5",7.954,3,3,"Staurosporine"
"4590",618487,"Melanoma","SK-MEL-28",8,2,3,"Staurosporine"
"4591",618487,"Melanoma","M19-MEL",8,3,3,"Staurosporine"
"4592",618487,"Melanoma","UACC-62",8,3,3,"Staurosporine"
"4593",618487,"Melanoma","UACC-257",8,2,3,"Staurosporine"
"4594",618487,"Central Nervous System","SNB-19",8,2,3,"Staurosporine"
"4595",618487,"Central Nervous System","SNB-75",8,3,3,"Staurosporine"
"4596",618487,"Central Nervous System","SNB-78",8,2,3,"Staurosporine"
"4597",618487,"Central Nervous System","U251",8,2,3,"Staurosporine"
"4598",618487,"Central Nervous System","SF-268",8,3,3,"Staurosporine"
"4599",618487,"Central Nervous System","SF-295",8,3,3,"Staurosporine"
"4600",618487,"Central Nervous System","SF-539",8,3,3,"Staurosporine"
"4601",618487,"Central Nervous System","XF 498",7.864,3,3,"Staurosporine"
"4602",621867,"Non-Small Cell Lung","NCI-H23",4,1,1,"Lestaurtinib"
"4603",621867,"Non-Small Cell Lung","A549/ATCC",4,1,1,"Lestaurtinib"
"4604",621867,"Non-Small Cell Lung","EKVX",4.177,1,1,"Lestaurtinib"
"4605",621867,"Non-Small Cell Lung","NCI-H322M",4,1,1,"Lestaurtinib"
"4606",621867,"Non-Small Cell Lung","NCI-H460",4,1,1,"Lestaurtinib"
"4607",621867,"Non-Small Cell Lung","HOP-62",4,1,1,"Lestaurtinib"
"4608",621867,"Non-Small Cell Lung","HOP-92",8,1,1,"Lestaurtinib"
"4609",621867,"Non-Small Cell Lung","LXFL 529",4,1,1,"Lestaurtinib"
"4610",621867,"Small Cell Lung","DMS 114",4,1,1,"Lestaurtinib"
"4611",621867,"Small Cell Lung","DMS 273",4,1,1,"Lestaurtinib"
"4612",621867,"Colon","HT29",4,1,1,"Lestaurtinib"
"4613",621867,"Colon","HCC-2998",4,1,1,"Lestaurtinib"
"4614",621867,"Colon","HCT-116",4.119,1,1,"Lestaurtinib"
"4615",621867,"Colon","SW-620",4,1,1,"Lestaurtinib"
"4616",621867,"Colon","COLO 205",4,1,1,"Lestaurtinib"
"4617",621867,"Colon","DLD-1",4,1,1,"Lestaurtinib"
"4618",621867,"Colon","HCT-15",4,1,1,"Lestaurtinib"
"4619",621867,"Colon","KM12",4,1,1,"Lestaurtinib"
"4620",621867,"Colon","KM20L2",4,1,1,"Lestaurtinib"
"4621",621867,"Ovarian","OVCAR-3",4,1,1,"Lestaurtinib"
"4622",621867,"Ovarian","OVCAR-4",4,1,1,"Lestaurtinib"
"4623",621867,"Ovarian","OVCAR-8",4,1,1,"Lestaurtinib"
"4624",621867,"Ovarian","IGROV1",4,1,1,"Lestaurtinib"
"4625",621867,"Leukemia","CCRF-CEM",4,1,1,"Lestaurtinib"
"4626",621867,"Leukemia","K-562",4,1,1,"Lestaurtinib"
"4627",621867,"Leukemia","MOLT-4",4,1,1,"Lestaurtinib"
"4628",621867,"Leukemia","HL-60(TB)",4.15,1,1,"Lestaurtinib"
"4629",621867,"Leukemia","RPMI-8226",4,1,1,"Lestaurtinib"
"4630",621867,"Leukemia","SR",4,1,1,"Lestaurtinib"
"4631",621867,"Renal","UO-31",4.358,1,1,"Lestaurtinib"
"4632",621867,"Renal","SN12C",4,1,1,"Lestaurtinib"
"4633",621867,"Renal","A498",4,1,1,"Lestaurtinib"
"4634",621867,"Renal","CAKI-1",4,1,1,"Lestaurtinib"
"4635",621867,"Renal","RXF 393",4.173,1,1,"Lestaurtinib"
"4636",621867,"Renal","RXF-631",4,1,1,"Lestaurtinib"
"4637",621867,"Renal","786-0",4,1,1,"Lestaurtinib"
"4638",621867,"Renal","ACHN",4,1,1,"Lestaurtinib"
"4639",621867,"Melanoma","SK-MEL-2",4,1,1,"Lestaurtinib"
"4640",621867,"Melanoma","SK-MEL-28",4,1,1,"Lestaurtinib"
"4641",621867,"Melanoma","M19-MEL",4,1,1,"Lestaurtinib"
"4642",621867,"Melanoma","UACC-62",4,1,1,"Lestaurtinib"
"4643",621867,"Melanoma","UACC-257",4,1,1,"Lestaurtinib"
"4644",621867,"Central Nervous System","SNB-19",4,1,1,"Lestaurtinib"
"4645",621867,"Central Nervous System","SNB-75",4.5,1,1,"Lestaurtinib"
"4646",621867,"Central Nervous System","SNB-78",4.437,1,1,"Lestaurtinib"
"4647",621867,"Central Nervous System","U251",4,1,1,"Lestaurtinib"
"4648",621867,"Central Nervous System","SF-295",4,1,1,"Lestaurtinib"
"4649",621867,"Central Nervous System","SF-539",4,1,1,"Lestaurtinib"
"4650",621867,"Central Nervous System","XF 498",4,1,1,"Lestaurtinib"
"4651",627168,"Non-Small Cell Lung","NCI-H23",6.179,3,3,"Pyrazoloacridine"
"4652",627168,"Non-Small Cell Lung","NCI-H522",6.414,3,3,"Pyrazoloacridine"
"4653",627168,"Non-Small Cell Lung","A549/ATCC",6.434,3,3,"Pyrazoloacridine"
"4654",627168,"Non-Small Cell Lung","EKVX",5.999,2,3,"Pyrazoloacridine"
"4655",627168,"Non-Small Cell Lung","NCI-H226",6.178,3,3,"Pyrazoloacridine"
"4656",627168,"Non-Small Cell Lung","NCI-H322M",6.557,2,3,"Pyrazoloacridine"
"4657",627168,"Non-Small Cell Lung","NCI-H460",6.568,3,3,"Pyrazoloacridine"
"4658",627168,"Non-Small Cell Lung","HOP-62",6.163,3,3,"Pyrazoloacridine"
"4659",627168,"Non-Small Cell Lung","HOP-18",5.18,1,3,"Pyrazoloacridine"
"4660",627168,"Non-Small Cell Lung","HOP-92",6.117,2,3,"Pyrazoloacridine"
"4661",627168,"Non-Small Cell Lung","LXFL 529",6.335,2,3,"Pyrazoloacridine"
"4662",627168,"Small Cell Lung","DMS 114",6.265,2,3,"Pyrazoloacridine"
"4663",627168,"Small Cell Lung","DMS 273",6.87,2,3,"Pyrazoloacridine"
"4664",627168,"Colon","HT29",6.862,2,3,"Pyrazoloacridine"
"4665",627168,"Colon","HCC-2998",6.138,2,3,"Pyrazoloacridine"
"4666",627168,"Colon","HCT-116",7.006,3,3,"Pyrazoloacridine"
"4667",627168,"Colon","SW-620",6.875,3,3,"Pyrazoloacridine"
"4668",627168,"Colon","COLO 205",6.559,3,3,"Pyrazoloacridine"
"4669",627168,"Colon","DLD-1",6.582,2,3,"Pyrazoloacridine"
"4670",627168,"Colon","HCT-15",6.267,1,3,"Pyrazoloacridine"
"4671",627168,"Colon","KM12",6.367,3,3,"Pyrazoloacridine"
"4672",627168,"Colon","KM20L2",6.31,2,3,"Pyrazoloacridine"
"4673",627168,"Breast","MCF7",6.478,1,3,"Pyrazoloacridine"
"4674",627168,"Ovarian","NCI/ADR-RES",7.006,1,3,"Pyrazoloacridine"
"4675",627168,"Breast","MDA-MB-231/ATCC",5.933,1,3,"Pyrazoloacridine"
"4676",627168,"Breast","HS 578T",6.22,1,3,"Pyrazoloacridine"
"4677",627168,"Melanoma","MDA-MB-435",6.227,1,3,"Pyrazoloacridine"
"4678",627168,"Melanoma","MDA-N",6.299,1,3,"Pyrazoloacridine"
"4679",627168,"Breast","T-47D",6.511,1,3,"Pyrazoloacridine"
"4680",627168,"Ovarian","OVCAR-3",5.955,3,3,"Pyrazoloacridine"
"4681",627168,"Ovarian","OVCAR-4",6.188,3,3,"Pyrazoloacridine"
"4682",627168,"Ovarian","OVCAR-5",5.869,3,3,"Pyrazoloacridine"
"4683",627168,"Ovarian","OVCAR-8",6.927,3,3,"Pyrazoloacridine"
"4684",627168,"Ovarian","IGROV1",6.295,3,3,"Pyrazoloacridine"
"4685",627168,"Ovarian","SK-OV-3",6.062,3,3,"Pyrazoloacridine"
"4686",627168,"Leukemia","CCRF-CEM",6.205,2,3,"Pyrazoloacridine"
"4687",627168,"Leukemia","K-562",6.471,3,3,"Pyrazoloacridine"
"4688",627168,"Leukemia","MOLT-4",7.179,3,3,"Pyrazoloacridine"
"4689",627168,"Leukemia","HL-60(TB)",5.538,3,3,"Pyrazoloacridine"
"4690",627168,"Leukemia","RPMI-8226",6.516,2,3,"Pyrazoloacridine"
"4691",627168,"Leukemia","SR",6.761,2,3,"Pyrazoloacridine"
"4692",627168,"Renal","UO-31",6.361,3,3,"Pyrazoloacridine"
"4693",627168,"Renal","SN12C",6.701,2,3,"Pyrazoloacridine"
"4694",627168,"Renal","A498",5.811,2,3,"Pyrazoloacridine"
"4695",627168,"Renal","CAKI-1",6.402,3,3,"Pyrazoloacridine"
"4696",627168,"Renal","RXF 393",6.87,2,3,"Pyrazoloacridine"
"4697",627168,"Renal","RXF-631",6.267,2,3,"Pyrazoloacridine"
"4698",627168,"Renal","786-0",6.72,3,3,"Pyrazoloacridine"
"4699",627168,"Renal","ACHN",6.585,3,3,"Pyrazoloacridine"
"4700",627168,"Renal","TK-10",6.092,3,3,"Pyrazoloacridine"
"4701",627168,"Melanoma","LOX IMVI",6.462,2,3,"Pyrazoloacridine"
"4702",627168,"Melanoma","MALME-3M",6.042,3,3,"Pyrazoloacridine"
"4703",627168,"Melanoma","SK-MEL-2",6.189,3,3,"Pyrazoloacridine"
"4704",627168,"Melanoma","SK-MEL-5",6.271,3,3,"Pyrazoloacridine"
"4705",627168,"Melanoma","SK-MEL-28",5.758,3,3,"Pyrazoloacridine"
"4706",627168,"Melanoma","M14",6.215,3,3,"Pyrazoloacridine"
"4707",627168,"Melanoma","M19-MEL",6.264,2,3,"Pyrazoloacridine"
"4708",627168,"Melanoma","UACC-62",6.03,3,3,"Pyrazoloacridine"
"4709",627168,"Melanoma","UACC-257",5.958,2,3,"Pyrazoloacridine"
"4710",627168,"Prostate","PC-3",6.464,1,3,"Pyrazoloacridine"
"4711",627168,"Prostate","DU-145",6.315,1,3,"Pyrazoloacridine"
"4712",627168,"Central Nervous System","SNB-19",6.229,3,3,"Pyrazoloacridine"
"4713",627168,"Central Nervous System","SNB-75",6.242,3,3,"Pyrazoloacridine"
"4714",627168,"Central Nervous System","SNB-78",5.965,2,3,"Pyrazoloacridine"
"4715",627168,"Central Nervous System","U251",6.299,3,3,"Pyrazoloacridine"
"4716",627168,"Central Nervous System","SF-268",6.548,3,3,"Pyrazoloacridine"
"4717",627168,"Central Nervous System","SF-295",6.41,3,3,"Pyrazoloacridine"
"4718",627168,"Central Nervous System","SF-539",6.22,3,3,"Pyrazoloacridine"
"4719",627168,"Central Nervous System","XF 498",5.536,2,3,"Pyrazoloacridine"
"4720",628503,"Non-Small Cell Lung","NCI-H23",8,3,5,"Docetaxel"
"4721",628503,"Non-Small Cell Lung","NCI-H522",8,5,5,"Docetaxel"
"4722",628503,"Non-Small Cell Lung","A549/ATCC",8,5,5,"Docetaxel"
"4723",628503,"Non-Small Cell Lung","EKVX",5.43,3,5,"Docetaxel"
"4724",628503,"Non-Small Cell Lung","NCI-H226",6.436,2,5,"Docetaxel"
"4725",628503,"Non-Small Cell Lung","NCI-H322M",8,2,5,"Docetaxel"
"4726",628503,"Non-Small Cell Lung","NCI-H460",8,3,5,"Docetaxel"
"4727",628503,"Non-Small Cell Lung","HOP-62",8,5,5,"Docetaxel"
"4728",628503,"Non-Small Cell Lung","HOP-18",4.524,3,5,"Docetaxel"
"4729",628503,"Non-Small Cell Lung","HOP-92",5.044,3,5,"Docetaxel"
"4730",628503,"Non-Small Cell Lung","LXFL 529",8,3,5,"Docetaxel"
"4731",628503,"Small Cell Lung","DMS 114",8,4,5,"Docetaxel"
"4732",628503,"Small Cell Lung","DMS 273",8,3,5,"Docetaxel"
"4733",628503,"Colon","HT29",8,4,5,"Docetaxel"
"4734",628503,"Colon","HCC-2998",8,3,5,"Docetaxel"
"4735",628503,"Colon","HCT-116",8,4,5,"Docetaxel"
"4736",628503,"Colon","SW-620",8,4,5,"Docetaxel"
"4737",628503,"Colon","COLO 205",8,4,5,"Docetaxel"
"4738",628503,"Colon","DLD-1",8,4,5,"Docetaxel"
"4739",628503,"Colon","HCT-15",7.307,3,5,"Docetaxel"
"4740",628503,"Colon","KM12",8,5,5,"Docetaxel"
"4741",628503,"Colon","KM20L2",8,3,5,"Docetaxel"
"4742",628503,"Breast","MCF7",8,1,5,"Docetaxel"
"4743",628503,"Ovarian","NCI/ADR-RES",6.168,1,5,"Docetaxel"
"4744",628503,"Breast","MDA-MB-231/ATCC",8,1,5,"Docetaxel"
"4745",628503,"Breast","HS 578T",8,1,5,"Docetaxel"
"4746",628503,"Melanoma","MDA-MB-435",8,1,5,"Docetaxel"
"4747",628503,"Ovarian","OVCAR-3",8,4,5,"Docetaxel"
"4748",628503,"Ovarian","OVCAR-4",4.661,3,5,"Docetaxel"
"4749",628503,"Ovarian","OVCAR-5",8,2,5,"Docetaxel"
"4750",628503,"Ovarian","OVCAR-8",8,3,5,"Docetaxel"
"4751",628503,"Ovarian","IGROV1",8,4,5,"Docetaxel"
"4752",628503,"Ovarian","SK-OV-3",7.879,4,5,"Docetaxel"
"4753",628503,"Leukemia","CCRF-CEM",8,3,5,"Docetaxel"
"4754",628503,"Leukemia","K-562",8,5,5,"Docetaxel"
"4755",628503,"Leukemia","MOLT-4",7.2,5,5,"Docetaxel"
"4756",628503,"Leukemia","HL-60(TB)",7.2,5,5,"Docetaxel"
"4757",628503,"Leukemia","RPMI-8226",8,5,5,"Docetaxel"
"4758",628503,"Leukemia","SR",8,3,5,"Docetaxel"
"4759",628503,"Renal","UO-31",6.053,5,5,"Docetaxel"
"4760",628503,"Renal","SN12C",8,2,5,"Docetaxel"
"4761",628503,"Renal","A498",7.07,4,5,"Docetaxel"
"4762",628503,"Renal","CAKI-1",7.38,4,5,"Docetaxel"
"4763",628503,"Renal","RXF 393",6.616,3,5,"Docetaxel"
"4764",628503,"Renal","RXF-631",8,3,5,"Docetaxel"
"4765",628503,"Renal","786-0",8,3,5,"Docetaxel"
"4766",628503,"Renal","ACHN",6.229,2,5,"Docetaxel"
"4767",628503,"Renal","TK-10",6.647,3,5,"Docetaxel"
"4768",628503,"Melanoma","LOX IMVI",7.233,4,5,"Docetaxel"
"4769",628503,"Melanoma","SK-MEL-2",7.148,4,5,"Docetaxel"
"4770",628503,"Melanoma","SK-MEL-5",8,4,5,"Docetaxel"
"4771",628503,"Melanoma","SK-MEL-28",6.379,2,5,"Docetaxel"
"4772",628503,"Melanoma","M14",8,2,5,"Docetaxel"
"4773",628503,"Melanoma","M19-MEL",8,3,5,"Docetaxel"
"4774",628503,"Melanoma","UACC-62",8,2,5,"Docetaxel"
"4775",628503,"Melanoma","UACC-257",6.342,4,5,"Docetaxel"
"4776",628503,"Prostate","PC-3",8,1,5,"Docetaxel"
"4777",628503,"Prostate","DU-145",8,1,5,"Docetaxel"
"4778",628503,"Central Nervous System","SNB-19",4.365,1,5,"Docetaxel"
"4779",628503,"Central Nervous System","SNB-75",8,4,5,"Docetaxel"
"4780",628503,"Central Nervous System","U251",8,4,5,"Docetaxel"
"4781",628503,"Central Nervous System","SF-268",8,5,5,"Docetaxel"
"4782",628503,"Central Nervous System","SF-295",7.969,5,5,"Docetaxel"
"4783",628503,"Central Nervous System","SF-539",8,5,5,"Docetaxel"
"4784",628503,"Central Nervous System","XF 498",8,1,5,"Docetaxel"
"4785",629749,"Non-Small Cell Lung","NCI-H23",6.37,2,2,"Lapachone"
"4786",629749,"Non-Small Cell Lung","NCI-H522",6.218,2,2,"Lapachone"
"4787",629749,"Non-Small Cell Lung","A549/ATCC",6.123,2,2,"Lapachone"
"4788",629749,"Non-Small Cell Lung","EKVX",5.764,2,2,"Lapachone"
"4789",629749,"Non-Small Cell Lung","NCI-H226",5.871,2,2,"Lapachone"
"4790",629749,"Non-Small Cell Lung","NCI-H322M",6.024,2,2,"Lapachone"
"4791",629749,"Non-Small Cell Lung","NCI-H460",6.491,1,2,"Lapachone"
"4792",629749,"Non-Small Cell Lung","HOP-62",6.189,2,2,"Lapachone"
"4793",629749,"Non-Small Cell Lung","HOP-92",5.501,2,2,"Lapachone"
"4794",629749,"Colon","HT29",5.602,2,2,"Lapachone"
"4795",629749,"Colon","HCT-116",6.557,2,2,"Lapachone"
"4796",629749,"Colon","SW-620",6.365,2,2,"Lapachone"
"4797",629749,"Colon","COLO 205",5.718,2,2,"Lapachone"
"4798",629749,"Colon","HCT-15",6.539,2,2,"Lapachone"
"4799",629749,"Colon","KM12",5.734,1,2,"Lapachone"
"4800",629749,"Breast","MCF7",6.342,2,2,"Lapachone"
"4801",629749,"Ovarian","NCI/ADR-RES",6.607,2,2,"Lapachone"
"4802",629749,"Breast","MDA-MB-231/ATCC",6.295,2,2,"Lapachone"
"4803",629749,"Breast","HS 578T",6.633,1,2,"Lapachone"
"4804",629749,"Melanoma","MDA-MB-435",5.684,2,2,"Lapachone"
"4805",629749,"Melanoma","MDA-N",6.698,1,2,"Lapachone"
"4806",629749,"Breast","BT-549",6.142,2,2,"Lapachone"
"4807",629749,"Breast","T-47D",6.386,2,2,"Lapachone"
"4808",629749,"Ovarian","OVCAR-3",6.63,2,2,"Lapachone"
"4809",629749,"Ovarian","OVCAR-4",6.165,2,2,"Lapachone"
"4810",629749,"Ovarian","OVCAR-5",6.244,2,2,"Lapachone"
"4811",629749,"Ovarian","OVCAR-8",6.4,2,2,"Lapachone"
"4812",629749,"Ovarian","IGROV1",6.137,2,2,"Lapachone"
"4813",629749,"Ovarian","SK-OV-3",5.734,2,2,"Lapachone"
"4814",629749,"Leukemia","CCRF-CEM",6.042,2,2,"Lapachone"
"4815",629749,"Leukemia","K-562",6.611,2,2,"Lapachone"
"4816",629749,"Leukemia","MOLT-4",6.15,2,2,"Lapachone"
"4817",629749,"Leukemia","HL-60(TB)",7.206,2,2,"Lapachone"
"4818",629749,"Leukemia","RPMI-8226",6.547,2,2,"Lapachone"
"4819",629749,"Leukemia","SR",6.668,2,2,"Lapachone"
"4820",629749,"Renal","UO-31",6.308,2,2,"Lapachone"
"4821",629749,"Renal","SN12C",6.292,2,2,"Lapachone"
"4822",629749,"Renal","A498",5.266,2,2,"Lapachone"
"4823",629749,"Renal","CAKI-1",5.986,2,2,"Lapachone"
"4824",629749,"Renal","RXF 393",5.851,2,2,"Lapachone"
"4825",629749,"Renal","786-0",5.921,2,2,"Lapachone"
"4826",629749,"Renal","ACHN",6.304,2,2,"Lapachone"
"4827",629749,"Renal","TK-10",5.65,2,2,"Lapachone"
"4828",629749,"Melanoma","LOX IMVI",6.859,2,2,"Lapachone"
"4829",629749,"Melanoma","MALME-3M",6.37,2,2,"Lapachone"
"4830",629749,"Melanoma","SK-MEL-2",5.848,2,2,"Lapachone"
"4831",629749,"Melanoma","SK-MEL-5",6.565,2,2,"Lapachone"
"4832",629749,"Melanoma","SK-MEL-28",6.392,1,2,"Lapachone"
"4833",629749,"Melanoma","M14",6.5,2,2,"Lapachone"
"4834",629749,"Melanoma","UACC-62",6.323,2,2,"Lapachone"
"4835",629749,"Melanoma","UACC-257",7.028,2,2,"Lapachone"
"4836",629749,"Prostate","PC-3",6.072,2,2,"Lapachone"
"4837",629749,"Prostate","DU-145",6.194,2,2,"Lapachone"
"4838",629749,"Central Nervous System","SNB-19",6.056,2,2,"Lapachone"
"4839",629749,"Central Nervous System","SNB-75",6.446,1,2,"Lapachone"
"4840",629749,"Central Nervous System","U251",6.472,2,2,"Lapachone"
"4841",629749,"Central Nervous System","SF-268",6.166,2,2,"Lapachone"
"4842",629749,"Central Nervous System","SF-295",6.155,2,2,"Lapachone"
"4843",629749,"Central Nervous System","SF-539",6.334,2,2,"Lapachone"
"4844",630176,"Non-Small Cell Lung","NCI-H23",8,5,5,"Depsipeptide"
"4845",630176,"Non-Small Cell Lung","NCI-H522",8,5,5,"Depsipeptide"
"4846",630176,"Non-Small Cell Lung","A549/ATCC",8,5,5,"Depsipeptide"
"4847",630176,"Non-Small Cell Lung","EKVX",8,5,5,"Depsipeptide"
"4848",630176,"Non-Small Cell Lung","NCI-H226",8,4,5,"Depsipeptide"
"4849",630176,"Non-Small Cell Lung","NCI-H322M",8,4,5,"Depsipeptide"
"4850",630176,"Non-Small Cell Lung","NCI-H460",8,5,5,"Depsipeptide"
"4851",630176,"Non-Small Cell Lung","HOP-62",8,4,5,"Depsipeptide"
"4852",630176,"Non-Small Cell Lung","HOP-18",8,3,5,"Depsipeptide"
"4853",630176,"Non-Small Cell Lung","HOP-92",7.584,5,5,"Depsipeptide"
"4854",630176,"Non-Small Cell Lung","LXFL 529",8,2,5,"Depsipeptide"
"4855",630176,"Small Cell Lung","DMS 114",8,2,5,"Depsipeptide"
"4856",630176,"Small Cell Lung","DMS 273",8,2,5,"Depsipeptide"
"4857",630176,"Colon","HT29",8,4,5,"Depsipeptide"
"4858",630176,"Colon","HCC-2998",8,5,5,"Depsipeptide"
"4859",630176,"Colon","HCT-116",8,5,5,"Depsipeptide"
"4860",630176,"Colon","SW-620",8,5,5,"Depsipeptide"
"4861",630176,"Colon","COLO 205",8,3,5,"Depsipeptide"
"4862",630176,"Colon","DLD-1",7.99,3,5,"Depsipeptide"
"4863",630176,"Colon","HCT-15",7.238,5,5,"Depsipeptide"
"4864",630176,"Colon","KM12",8,5,5,"Depsipeptide"
"4865",630176,"Colon","KM20L2",8,3,5,"Depsipeptide"
"4866",630176,"Breast","MCF7",8,2,5,"Depsipeptide"
"4867",630176,"Ovarian","NCI/ADR-RES",6.113,2,5,"Depsipeptide"
"4868",630176,"Breast","MDA-MB-231/ATCC",8,1,5,"Depsipeptide"
"4869",630176,"Breast","HS 578T",8,1,5,"Depsipeptide"
"4870",630176,"Melanoma","MDA-N",8,1,5,"Depsipeptide"
"4871",630176,"Breast","BT-549",8,1,5,"Depsipeptide"
"4872",630176,"Breast","T-47D",8,1,5,"Depsipeptide"
"4873",630176,"Ovarian","OVCAR-3",8,5,5,"Depsipeptide"
"4874",630176,"Ovarian","OVCAR-4",7.989,5,5,"Depsipeptide"
"4875",630176,"Ovarian","OVCAR-5",8,3,5,"Depsipeptide"
"4876",630176,"Ovarian","OVCAR-8",8,5,5,"Depsipeptide"
"4877",630176,"Ovarian","IGROV1",8,5,5,"Depsipeptide"
"4878",630176,"Ovarian","SK-OV-3",8,4,5,"Depsipeptide"
"4879",630176,"Leukemia","P388",8,2,5,"Depsipeptide"
"4880",630176,"Leukemia","P388/ADR",7.618,2,5,"Depsipeptide"
"4881",630176,"Leukemia","CCRF-CEM",8,5,5,"Depsipeptide"
"4882",630176,"Leukemia","K-562",8,5,5,"Depsipeptide"
"4883",630176,"Leukemia","MOLT-4",8,5,5,"Depsipeptide"
"4884",630176,"Leukemia","HL-60(TB)",8,2,5,"Depsipeptide"
"4885",630176,"Leukemia","RPMI-8226",8,4,5,"Depsipeptide"
"4886",630176,"Leukemia","SR",8,3,5,"Depsipeptide"
"4887",630176,"Renal","UO-31",7.805,5,5,"Depsipeptide"
"4888",630176,"Renal","SN12C",8,5,5,"Depsipeptide"
"4889",630176,"Renal","SN12K1",8,2,5,"Depsipeptide"
"4890",630176,"Renal","A498",8,4,5,"Depsipeptide"
"4891",630176,"Renal","CAKI-1",8,3,5,"Depsipeptide"
"4892",630176,"Renal","RXF 393",8,3,5,"Depsipeptide"
"4893",630176,"Renal","RXF-631",8,2,5,"Depsipeptide"
"4894",630176,"Renal","786-0",8,3,5,"Depsipeptide"
"4895",630176,"Renal","ACHN",8,3,5,"Depsipeptide"
"4896",630176,"Renal","TK-10",8,3,5,"Depsipeptide"
"4897",630176,"Melanoma","LOX IMVI",8,5,5,"Depsipeptide"
"4898",630176,"Melanoma","MALME-3M",8,5,5,"Depsipeptide"
"4899",630176,"Melanoma","SK-MEL-2",8,4,5,"Depsipeptide"
"4900",630176,"Melanoma","SK-MEL-5",8,3,5,"Depsipeptide"
"4901",630176,"Melanoma","SK-MEL-28",8,5,5,"Depsipeptide"
"4902",630176,"Melanoma","M14",8,3,5,"Depsipeptide"
"4903",630176,"Melanoma","M19-MEL",8,4,5,"Depsipeptide"
"4904",630176,"Melanoma","UACC-62",8,3,5,"Depsipeptide"
"4905",630176,"Melanoma","UACC-257",8,5,5,"Depsipeptide"
"4906",630176,"Prostate","PC-3",8,1,5,"Depsipeptide"
"4907",630176,"Prostate","DU-145",8,1,5,"Depsipeptide"
"4908",630176,"Central Nervous System","SNB-19",8,5,5,"Depsipeptide"
"4909",630176,"Central Nervous System","SNB-75",8,4,5,"Depsipeptide"
"4910",630176,"Central Nervous System","SNB-78",7.351,4,5,"Depsipeptide"
"4911",630176,"Central Nervous System","U251",8,5,5,"Depsipeptide"
"4912",630176,"Central Nervous System","SF-268",8,5,5,"Depsipeptide"
"4913",630176,"Central Nervous System","SF-295",8,5,5,"Depsipeptide"
"4914",630176,"Central Nervous System","SF-539",8,5,5,"Depsipeptide"
"4915",630176,"Central Nervous System","XF 498",8,3,5,"Depsipeptide"
"4916",637037,"Non-Small Cell Lung","NCI-H23",4.5,1,1,"O-6-Benzylguanine"
"4917",637037,"Non-Small Cell Lung","NCI-H522",4.627,1,1,"O-6-Benzylguanine"
"4918",637037,"Non-Small Cell Lung","A549/ATCC",4.455,1,1,"O-6-Benzylguanine"
"4919",637037,"Non-Small Cell Lung","EKVX",4.193,1,1,"O-6-Benzylguanine"
